filename,moisture,ash
GUOBEI_imgcls_C_0001399.jpg,4.58,37.61
GUOBEI_imgcls_C_0001400.jpg,4.6,37.5
GUOBEI_imgcls_C_0001401.jpg,4.48,38.09
GUOBEI_imgcls_C_0001402.jpg,3.88,41.08
GUOBEI_imgcls_C_0001403.jpg,4.0,40.51
GUOBEI_imgcls_C_0001404.jpg,4.09,40.04
GUOBEI_imgcls_C_0001405.jpg,4.16,39.68
GUOBEI_imgcls_C_0001406.jpg,4.52,37.88
GUOBEI_imgcls_C_0001407.jpg,4.11,39.94
GUOBEI_imgcls_C_0001408.jpg,4.16,39.7
GUOBEI_imgcls_C_0001409.jpg,4.37,38.63
GUOBEI_imgcls_C_0001410.jpg,3.94,40.79
GUOBEI_imgcls_C_0001411.jpg,3.95,40.76
GUOBEI_imgcls_C_0001412.jpg,3.99,40.57
GUOBEI_imgcls_C_0001413.jpg,3.73,41.87
GUOBEI_imgcls_C_0001414.jpg,3.78,41.62
GUOBEI_imgcls_C_0001415.jpg,3.94,40.8
GUOBEI_imgcls_C_0001416.jpg,3.7,42.0
GUOBEI_imgcls_C_0001417.jpg,3.76,41.72
GUOBEI_imgcls_C_0001418.jpg,3.75,41.74
GUOBEI_imgcls_C_0001419.jpg,3.82,41.38
GUOBEI_imgcls_C_0001420.jpg,4.42,38.39
GUOBEI_imgcls_C_0001421.jpg,4.48,38.11
GUOBEI_imgcls_C_0001422.jpg,4.36,38.7
GUOBEI_imgcls_C_0001423.jpg,4.41,38.46
GUOBEI_imgcls_C_0001424.jpg,4.45,38.23
GUOBEI_imgcls_C_0001425.jpg,4.0,40.5
GUOBEI_imgcls_C_0001426.jpg,3.94,40.81
GUOBEI_imgcls_C_0001427.jpg,4.38,38.62
GUOBEI_imgcls_C_0001428.jpg,4.17,39.63
GUOBEI_imgcls_C_0001429.jpg,4.07,40.15
GUOBEI_imgcls_C_0001430.jpg,3.43,43.36
GUOBEI_imgcls_C_0001431.jpg,3.83,41.37
GUOBEI_imgcls_C_0001432.jpg,4.22,39.38
GUOBEI_imgcls_C_0001433.jpg,3.92,40.88
GUOBEI_imgcls_C_0001434.jpg,4.91,35.95
GUOBEI_imgcls_C_0001435.jpg,4.78,36.58
GUOBEI_imgcls_C_0001436.jpg,4.4,38.48
GUOBEI_imgcls_C_0001437.jpg,3.62,42.41
GUOBEI_imgcls_C_0001438.jpg,3.89,41.06
GUOBEI_imgcls_C_0001439.jpg,3.79,41.55
GUOBEI_imgcls_C_0001440.jpg,3.97,40.67
GUOBEI_imgcls_C_0001441.jpg,4.03,40.33
GUOBEI_imgcls_C_0001442.jpg,4.28,39.08
GUOBEI_imgcls_C_0001443.jpg,3.93,40.86
GUOBEI_imgcls_C_0001444.jpg,3.82,41.39
GUOBEI_imgcls_C_0001445.jpg,4.36,38.68
GUOBEI_imgcls_C_0001446.jpg,3.49,43.03
GUOBEI_imgcls_C_0001447.jpg,3.93,40.84
GUOBEI_imgcls_C_0001448.jpg,4.07,40.17
GUOBEI_imgcls_C_0001449.jpg,4.16,39.71
GUOBEI_imgcls_C_0001450.jpg,4.18,39.58
GUOBEI_imgcls_C_0001451.jpg,4.23,39.33
GUOBEI_imgcls_C_0001452.jpg,4.49,38.03
GUOBEI_imgcls_C_0001453.jpg,4.24,39.32
GUOBEI_imgcls_C_0001454.jpg,4.15,39.76
GUOBEI_imgcls_C_0001455.jpg,3.85,41.27
GUOBEI_imgcls_C_0001456.jpg,4.22,39.38
GUOBEI_imgcls_C_0001457.jpg,3.99,40.54
GUOBEI_imgcls_C_0001458.jpg,3.84,41.3
GUOBEI_imgcls_C_0001459.jpg,3.92,40.92
GUOBEI_imgcls_C_0001460.jpg,3.6,42.49
GUOBEI_imgcls_C_0001461.jpg,3.79,41.55
GUOBEI_imgcls_C_0001462.jpg,3.92,40.89
GUOBEI_imgcls_C_0001463.jpg,5.06,35.2
GUOBEI_imgcls_C_0001464.jpg,3.62,42.41
GUOBEI_imgcls_C_0001465.jpg,3.88,41.08
GUOBEI_imgcls_C_0001466.jpg,3.54,42.81
GUOBEI_imgcls_C_0001467.jpg,4.3,38.98
GUOBEI_imgcls_C_0001468.jpg,3.98,40.62
GUOBEI_imgcls_C_0001469.jpg,3.95,40.76
GUOBEI_imgcls_C_0001470.jpg,3.79,41.57
GUOBEI_imgcls_C_0001471.jpg,3.93,40.84
GUOBEI_imgcls_C_0001472.jpg,4.19,39.57
GUOBEI_imgcls_C_0001473.jpg,4.37,38.66
GUOBEI_imgcls_C_0001474.jpg,4.51,37.96
GUOBEI_imgcls_C_0001475.jpg,4.31,38.96
GUOBEI_imgcls_C_0001476.jpg,4.14,39.81
GUOBEI_imgcls_C_0001477.jpg,4.61,37.44
GUOBEI_imgcls_C_0001478.jpg,4.38,38.62
GUOBEI_imgcls_C_0001479.jpg,4.26,39.22
GUOBEI_imgcls_C_0001480.jpg,3.73,41.85
GUOBEI_imgcls_C_0001481.jpg,3.79,41.53
GUOBEI_imgcls_C_0001482.jpg,3.96,40.72
GUOBEI_imgcls_C_0001483.jpg,4.4,38.52
GUOBEI_imgcls_C_0001484.jpg,4.1,40.02
GUOBEI_imgcls_C_0001485.jpg,4.23,39.35
GUOBEI_imgcls_C_0001486.jpg,3.6,42.51
GUOBEI_imgcls_C_0001487.jpg,4.64,37.32
GUOBEI_imgcls_C_0001488.jpg,3.61,42.46
GUOBEI_imgcls_C_0001489.jpg,3.52,42.92
GUOBEI_imgcls_C_0001490.jpg,4.8,36.5
GUOBEI_imgcls_C_0001491.jpg,3.51,42.94
GUOBEI_imgcls_C_0001492.jpg,4.28,39.08
GUOBEI_imgcls_C_0001493.jpg,4.43,38.35
GUOBEI_imgcls_C_0001494.jpg,4.38,38.6
GUOBEI_imgcls_C_0001495.jpg,4.13,39.87
GUOBEI_imgcls_C_0001496.jpg,4.4,38.48
GUOBEI_imgcls_C_0001497.jpg,4.14,39.79
GUOBEI_imgcls_C_0001498.jpg,3.88,41.11
GUOBEI_imgcls_C_0001499.jpg,3.87,41.14
GUOBEI_imgcls_C_0001500.jpg,4.04,40.31
GUOBEI_imgcls_C_0001501.jpg,4.48,38.1
GUOBEI_imgcls_C_0001502.jpg,4.22,39.42
GUOBEI_imgcls_C_0001503.jpg,4.54,37.78
GUOBEI_imgcls_C_0001504.jpg,4.1,39.98
GUOBEI_imgcls_C_0001505.jpg,4.39,38.54
GUOBEI_imgcls_C_0001506.jpg,3.88,41.1
GUOBEI_imgcls_C_0001507.jpg,4.23,39.36
GUOBEI_imgcls_C_0001508.jpg,3.73,41.87
GUOBEI_imgcls_C_0001509.jpg,4.29,39.05
GUOBEI_imgcls_C_0001510.jpg,4.22,39.4
GUOBEI_imgcls_C_0001511.jpg,4.02,40.42
GUOBEI_imgcls_C_0001512.jpg,3.69,42.03
GUOBEI_imgcls_C_0001513.jpg,3.92,40.91
GUOBEI_imgcls_C_0001514.jpg,4.64,37.31
GUOBEI_imgcls_C_0001515.jpg,3.97,40.64
GUOBEI_imgcls_C_0001516.jpg,4.3,39.01
GUOBEI_imgcls_C_0001517.jpg,4.02,40.39
GUOBEI_imgcls_C_0001518.jpg,4.3,39.01
GUOBEI_imgcls_C_0001519.jpg,3.85,41.24
GUOBEI_imgcls_C_0001520.jpg,4.23,39.33
GUOBEI_imgcls_C_0001521.jpg,3.76,41.69
GUOBEI_imgcls_C_0001522.jpg,3.85,41.23
GUOBEI_imgcls_C_0001523.jpg,3.87,41.16
GUOBEI_imgcls_C_0001524.jpg,4.5,38.01
GUOBEI_imgcls_C_0001525.jpg,4.09,40.05
GUOBEI_imgcls_C_0001526.jpg,4.45,38.27
GUOBEI_imgcls_C_0001527.jpg,3.59,42.54
GUOBEI_imgcls_C_0001528.jpg,3.64,42.31
GUOBEI_imgcls_C_0001529.jpg,4.22,39.41
GUOBEI_imgcls_C_0001530.jpg,3.9,40.98
GUOBEI_imgcls_C_0001531.jpg,4.16,39.72
GUOBEI_imgcls_C_0001532.jpg,4.18,39.61
GUOBEI_imgcls_C_0001533.jpg,4.4,38.49
GUOBEI_imgcls_C_0001534.jpg,3.92,40.88
GUOBEI_imgcls_C_0001535.jpg,4.15,39.74
GUOBEI_imgcls_C_0001536.jpg,4.2,39.51
GUOBEI_imgcls_C_0001537.jpg,3.91,40.95
GUOBEI_imgcls_C_0001538.jpg,4.05,40.27
GUOBEI_imgcls_C_0001539.jpg,3.83,41.35
GUOBEI_imgcls_C_0001540.jpg,3.97,40.65
GUOBEI_imgcls_C_0001541.jpg,4.5,38.02
GUOBEI_imgcls_C_0001542.jpg,3.79,41.55
GUOBEI_imgcls_C_0001543.jpg,3.74,41.8
GUOBEI_imgcls_C_0001544.jpg,4.13,39.83
GUOBEI_imgcls_C_0001545.jpg,3.85,41.24
GUOBEI_imgcls_C_0001546.jpg,4.52,37.92
GUOBEI_imgcls_C_0001547.jpg,3.9,41.01
GUOBEI_imgcls_C_0001548.jpg,4.13,39.84
GUOBEI_imgcls_C_0001549.jpg,4.45,38.25
GUOBEI_imgcls_C_0001550.jpg,4.15,39.75
GUOBEI_imgcls_C_0001551.jpg,3.99,40.55
GUOBEI_imgcls_C_0001552.jpg,3.81,41.46
GUOBEI_imgcls_C_0001553.jpg,4.39,38.53
GUOBEI_imgcls_C_0001554.jpg,4.57,37.64
GUOBEI_imgcls_C_0001555.jpg,3.86,41.19
GUOBEI_imgcls_C_0001556.jpg,4.15,39.73
GUOBEI_imgcls_C_0001557.jpg,4.42,38.42
GUOBEI_imgcls_C_0001558.jpg,4.15,39.77
GUOBEI_imgcls_C_0001559.jpg,4.26,39.2
GUOBEI_imgcls_C_0001560.jpg,4.4,38.48
GUOBEI_imgcls_C_0001561.jpg,3.59,42.54
GUOBEI_imgcls_C_0001562.jpg,3.57,42.65
GUOBEI_imgcls_C_0001563.jpg,3.5,43.0
GUOBEI_imgcls_C_0001564.jpg,3.66,42.2
GUOBEI_imgcls_C_0001565.jpg,4.27,39.15
GUOBEI_imgcls_C_0001566.jpg,4.15,39.73
GUOBEI_imgcls_C_0001567.jpg,4.2,39.48
GUOBEI_imgcls_C_0001568.jpg,3.82,41.41
GUOBEI_imgcls_C_0001569.jpg,4.2,39.52
GUOBEI_imgcls_C_0001570.jpg,4.08,40.11
GUOBEI_imgcls_C_0001571.jpg,5.13,34.87
GUOBEI_imgcls_C_0001572.jpg,4.63,37.37
GUOBEI_imgcls_C_0001573.jpg,3.68,42.12
GUOBEI_imgcls_C_0001574.jpg,4.02,40.4
GUOBEI_imgcls_C_0001575.jpg,4.14,39.82
GUOBEI_imgcls_C_0001576.jpg,3.93,40.83
GUOBEI_imgcls_C_0001577.jpg,4.1,39.98
GUOBEI_imgcls_C_0001578.jpg,3.96,40.69
GUOBEI_imgcls_C_0001579.jpg,3.72,41.91
GUOBEI_imgcls_C_0001580.jpg,4.43,38.35
GUOBEI_imgcls_C_0001581.jpg,3.67,42.14
GUOBEI_imgcls_C_0001582.jpg,3.56,42.68
GUOBEI_imgcls_C_0001583.jpg,3.98,40.62
GUOBEI_imgcls_C_0001584.jpg,4.01,40.45
GUOBEI_imgcls_C_0001585.jpg,3.67,42.13
GUOBEI_imgcls_C_0001586.jpg,3.81,41.47
GUOBEI_imgcls_C_0001587.jpg,4.18,39.58
GUOBEI_imgcls_C_0001588.jpg,3.76,41.7
GUOBEI_imgcls_C_0001589.jpg,3.69,42.03
GUOBEI_imgcls_C_0001590.jpg,4.01,40.44
GUOBEI_imgcls_C_0001591.jpg,4.01,40.45
GUOBEI_imgcls_C_0001592.jpg,4.03,40.37
GUOBEI_imgcls_C_0001593.jpg,4.0,40.5
GUOBEI_imgcls_C_0001594.jpg,3.91,40.97
GUOBEI_imgcls_C_0001595.jpg,3.61,42.46
GUOBEI_imgcls_C_0001596.jpg,4.63,37.37
GUOBEI_imgcls_C_0001597.jpg,4.34,38.79
GUOBEI_imgcls_C_0001598.jpg,4.28,39.08
GUOBEI_imgcls_C_0001599.jpg,3.72,41.9
GUOBEI_imgcls_C_0001600.jpg,4.84,36.3
GUOBEI_imgcls_C_0001601.jpg,4.41,38.46
GUOBEI_imgcls_C_0001602.jpg,3.86,41.22
GUOBEI_imgcls_C_0001603.jpg,4.2,39.52
GUOBEI_imgcls_C_0001604.jpg,4.06,40.2
GUOBEI_imgcls_C_0001605.jpg,3.4,43.5
GUOBEI_imgcls_C_0001606.jpg,3.82,41.38
GUOBEI_imgcls_C_0001607.jpg,4.04,40.28
GUOBEI_imgcls_C_0001608.jpg,3.79,41.54
GUOBEI_imgcls_C_0001609.jpg,4.4,38.5
GUOBEI_imgcls_C_0001610.jpg,3.87,41.15
GUOBEI_imgcls_C_0001611.jpg,4.12,39.91
GUOBEI_imgcls_C_0001612.jpg,3.72,41.9
GUOBEI_imgcls_C_0001613.jpg,3.84,41.3
GUOBEI_imgcls_C_0001614.jpg,4.27,39.14
GUOBEI_imgcls_C_0001615.jpg,3.37,43.67
GUOBEI_imgcls_C_0001616.jpg,4.24,39.32
GUOBEI_imgcls_C_0001617.jpg,4.03,40.37
GUOBEI_imgcls_C_0001618.jpg,3.59,42.56
GUOBEI_imgcls_C_0001619.jpg,4.44,38.31
GUOBEI_imgcls_C_0001620.jpg,4.56,37.72
GUOBEI_imgcls_C_0001621.jpg,4.23,39.37
GUOBEI_imgcls_C_0001622.jpg,3.85,41.26
GUOBEI_imgcls_C_0001623.jpg,4.46,38.2
GUOBEI_imgcls_C_0001624.jpg,4.43,38.37
GUOBEI_imgcls_C_0001625.jpg,3.97,40.64
GUOBEI_imgcls_C_0001626.jpg,4.25,39.25
GUOBEI_imgcls_C_0001627.jpg,4.98,35.62
GUOBEI_imgcls_C_0001628.jpg,3.83,41.36
GUOBEI_imgcls_C_0001629.jpg,4.32,38.9
GUOBEI_imgcls_C_0001630.jpg,3.96,40.72
GUOBEI_imgcls_C_0001631.jpg,4.17,39.66
GUOBEI_imgcls_C_0001632.jpg,4.08,40.11
GUOBEI_imgcls_C_0001633.jpg,3.93,40.87
GUOBEI_imgcls_C_0001634.jpg,3.38,43.6
GUOBEI_imgcls_C_0001635.jpg,3.47,43.13
GUOBEI_imgcls_C_0001636.jpg,3.99,40.55
GUOBEI_imgcls_C_0001637.jpg,4.6,37.52
GUOBEI_imgcls_C_0001638.jpg,3.62,42.4
GUOBEI_imgcls_C_0001639.jpg,3.84,41.29
GUOBEI_imgcls_C_0001640.jpg,4.27,39.17
GUOBEI_imgcls_C_0001641.jpg,3.61,42.46
GUOBEI_imgcls_C_0001642.jpg,4.22,39.41
GUOBEI_imgcls_C_0001643.jpg,3.98,40.6
GUOBEI_imgcls_C_0001644.jpg,3.85,41.26
GUOBEI_imgcls_C_0001645.jpg,3.5,43.0
GUOBEI_imgcls_C_0001646.jpg,3.46,43.18
GUOBEI_imgcls_C_0001647.jpg,3.81,41.44
GUOBEI_imgcls_C_0001648.jpg,3.94,40.81
GUOBEI_imgcls_C_0001649.jpg,3.72,41.91
GUOBEI_imgcls_C_0001650.jpg,3.34,43.81
GUOBEI_imgcls_C_0001651.jpg,4.73,36.84
GUOBEI_imgcls_C_0001652.jpg,4.31,38.94
GUOBEI_imgcls_C_0001653.jpg,4.0,40.51
GUOBEI_imgcls_C_0001654.jpg,3.68,42.12
GUOBEI_imgcls_C_0001655.jpg,3.79,41.57
GUOBEI_imgcls_C_0001656.jpg,3.54,42.82
GUOBEI_imgcls_C_0001657.jpg,3.42,43.38
GUOBEI_imgcls_C_0001658.jpg,4.15,39.74
GUOBEI_imgcls_C_0001659.jpg,4.02,40.41
GUOBEI_imgcls_C_0001660.jpg,3.29,44.06
GUOBEI_imgcls_C_0001661.jpg,3.95,40.76
GUOBEI_imgcls_C_0001662.jpg,3.99,40.57
GUOBEI_imgcls_C_0001663.jpg,3.39,43.57
GUOBEI_imgcls_C_0001664.jpg,3.42,43.4
GUOBEI_imgcls_C_0001665.jpg,4.69,37.03
GUOBEI_imgcls_C_0001666.jpg,4.36,38.71
GUOBEI_imgcls_C_0001667.jpg,4.45,38.25
GUOBEI_imgcls_C_0001668.jpg,3.98,40.58
GUOBEI_imgcls_C_0001669.jpg,3.87,41.14
GUOBEI_imgcls_C_0001670.jpg,3.71,41.93
GUOBEI_imgcls_C_0001671.jpg,4.06,40.21
GUOBEI_imgcls_C_0001672.jpg,4.15,39.77
GUOBEI_imgcls_C_0001673.jpg,4.31,38.93
GUOBEI_imgcls_C_0001674.jpg,4.08,40.11
GUOBEI_imgcls_C_0001675.jpg,3.7,42.02
GUOBEI_imgcls_C_0001676.jpg,3.7,42.01
GUOBEI_imgcls_C_0001677.jpg,3.54,42.81
GUOBEI_imgcls_C_0001678.jpg,3.45,43.27
GUOBEI_imgcls_C_0001679.jpg,3.63,42.33
GUOBEI_imgcls_C_0001680.jpg,3.67,42.14
GUOBEI_imgcls_C_0001681.jpg,3.4,43.49
GUOBEI_imgcls_C_0001682.jpg,3.38,43.6
GUOBEI_imgcls_C_0001683.jpg,3.64,42.28
GUOBEI_imgcls_C_0001684.jpg,3.47,43.16
GUOBEI_imgcls_C_0001685.jpg,3.6,42.52
GUOBEI_imgcls_C_0001686.jpg,4.08,40.12
GUOBEI_imgcls_C_0001687.jpg,3.82,41.38
GUOBEI_imgcls_C_0001688.jpg,4.14,39.78
GUOBEI_imgcls_C_0001689.jpg,4.11,39.97
GUOBEI_imgcls_C_0001690.jpg,4.14,39.8
GUOBEI_imgcls_C_0001691.jpg,3.87,41.16
GUOBEI_imgcls_C_0001692.jpg,3.77,41.66
GUOBEI_imgcls_C_0001693.jpg,3.63,42.37
GUOBEI_imgcls_C_0001694.jpg,3.94,40.79
GUOBEI_imgcls_C_0001695.jpg,4.02,40.41
GUOBEI_imgcls_C_0001696.jpg,3.66,42.2
GUOBEI_imgcls_C_0001697.jpg,4.04,40.29
GUOBEI_imgcls_C_0001698.jpg,4.46,38.2
GUOBEI_imgcls_C_0001699.jpg,3.75,41.77
GUOBEI_imgcls_C_0001700.jpg,3.35,43.75
GUOBEI_imgcls_C_0001701.jpg,4.46,38.19
GUOBEI_imgcls_C_0001702.jpg,4.12,39.9
GUOBEI_imgcls_C_0001703.jpg,4.35,38.73
GUOBEI_imgcls_C_0001704.jpg,3.32,43.91
GUOBEI_imgcls_C_0001705.jpg,3.58,42.61
GUOBEI_imgcls_C_0001706.jpg,3.78,41.6
GUOBEI_imgcls_C_0001707.jpg,3.85,41.27
GUOBEI_imgcls_C_0001708.jpg,3.66,42.21
GUOBEI_imgcls_C_0001709.jpg,4.02,40.4
GUOBEI_imgcls_C_0001710.jpg,3.63,42.33
GUOBEI_imgcls_C_0001711.jpg,3.78,41.62
GUOBEI_imgcls_C_0001712.jpg,4.32,38.92
GUOBEI_imgcls_C_0001713.jpg,3.4,43.48
GUOBEI_imgcls_C_0001714.jpg,3.66,42.19
GUOBEI_imgcls_C_0001715.jpg,3.69,42.05
GUOBEI_imgcls_C_0001716.jpg,4.12,39.89
GUOBEI_imgcls_C_0001717.jpg,4.07,40.13
GUOBEI_imgcls_C_0001718.jpg,4.12,39.9
GUOBEI_imgcls_C_0001719.jpg,3.85,41.26
GUOBEI_imgcls_C_0001720.jpg,3.94,40.82
GUOBEI_imgcls_C_0001721.jpg,4.16,39.68
GUOBEI_imgcls_C_0001722.jpg,3.74,41.8
GUOBEI_imgcls_C_0001723.jpg,3.47,43.16
GUOBEI_imgcls_C_0001724.jpg,3.76,41.7
GUOBEI_imgcls_C_0001725.jpg,3.85,41.23
GUOBEI_imgcls_C_0001726.jpg,3.44,43.31
GUOBEI_imgcls_C_0001727.jpg,3.9,40.99
GUOBEI_imgcls_C_0001728.jpg,4.66,37.18
GUOBEI_imgcls_C_0001729.jpg,3.45,43.24
GUOBEI_imgcls_C_0001730.jpg,3.63,42.37
GUOBEI_imgcls_C_0001731.jpg,3.34,43.8
GUOBEI_imgcls_C_0001732.jpg,3.82,41.41
GUOBEI_imgcls_C_0001733.jpg,4.19,39.55
GUOBEI_imgcls_C_0001734.jpg,3.56,42.68
GUOBEI_imgcls_C_0001735.jpg,3.68,42.1
GUOBEI_imgcls_C_0001736.jpg,3.78,41.62
GUOBEI_imgcls_C_0001737.jpg,4.02,40.42
GUOBEI_imgcls_C_0001738.jpg,4.23,39.33
GUOBEI_imgcls_C_0001739.jpg,4.29,39.04
GUOBEI_imgcls_C_0001740.jpg,4.11,39.97
GUOBEI_imgcls_C_0001741.jpg,4.41,38.45
GUOBEI_imgcls_C_0001742.jpg,4.17,39.65
GUOBEI_imgcls_C_0001743.jpg,4.19,39.54
GUOBEI_imgcls_C_0001744.jpg,3.61,42.44
GUOBEI_imgcls_C_0001745.jpg,3.47,43.17
GUOBEI_imgcls_C_0001746.jpg,3.85,41.26
GUOBEI_imgcls_C_0001747.jpg,3.97,40.66
GUOBEI_imgcls_C_0001748.jpg,3.99,40.53
GUOBEI_imgcls_C_0001749.jpg,4.1,39.99
GUOBEI_imgcls_C_0001750.jpg,3.89,41.06
GUOBEI_imgcls_C_0001751.jpg,3.38,43.58
GUOBEI_imgcls_C_0001752.jpg,3.42,43.38
GUOBEI_imgcls_C_0001753.jpg,4.36,38.72
GUOBEI_imgcls_C_0001754.jpg,3.32,43.9
GUOBEI_imgcls_C_0001755.jpg,3.36,43.7
GUOBEI_imgcls_C_0001756.jpg,4.39,38.57
GUOBEI_imgcls_C_0001757.jpg,4.28,39.11
GUOBEI_imgcls_C_0001758.jpg,4.28,39.08
GUOBEI_imgcls_C_0001759.jpg,4.1,40.0
GUOBEI_imgcls_C_0001760.jpg,3.88,41.12
GUOBEI_imgcls_C_0001761.jpg,3.95,40.74
GUOBEI_imgcls_C_0001762.jpg,4.12,39.92
GUOBEI_imgcls_C_0001763.jpg,3.59,42.56
GUOBEI_imgcls_C_0001764.jpg,3.65,42.24
GUOBEI_imgcls_C_0001765.jpg,4.14,39.79
GUOBEI_imgcls_C_0001766.jpg,3.95,40.76
GUOBEI_imgcls_C_0001767.jpg,3.75,41.77
GUOBEI_imgcls_C_0001768.jpg,4.15,39.77
GUOBEI_imgcls_C_0001769.jpg,3.9,41.02
GUOBEI_imgcls_C_0001770.jpg,4.18,39.61
GUOBEI_imgcls_C_0001771.jpg,3.39,43.56
GUOBEI_imgcls_C_0001772.jpg,3.83,41.34
GUOBEI_imgcls_C_0001773.jpg,3.79,41.57
GUOBEI_imgcls_C_0001774.jpg,3.48,43.11
GUOBEI_imgcls_C_0001775.jpg,4.08,40.12
GUOBEI_imgcls_C_0001776.jpg,3.81,41.46
GUOBEI_imgcls_C_0001777.jpg,4.03,40.35
GUOBEI_imgcls_C_0001778.jpg,4.55,37.76
GUOBEI_imgcls_C_0001779.jpg,3.79,41.56
GUOBEI_imgcls_C_0001780.jpg,3.76,41.71
GUOBEI_imgcls_C_0001781.jpg,3.5,43.01
GUOBEI_imgcls_C_0001782.jpg,4.0,40.48
GUOBEI_imgcls_C_0001783.jpg,3.85,41.25
GUOBEI_imgcls_C_0001784.jpg,3.83,41.35
GUOBEI_imgcls_C_0001785.jpg,3.77,41.63
GUOBEI_imgcls_C_0001786.jpg,3.43,43.36
GUOBEI_imgcls_C_0001787.jpg,4.12,39.88
GUOBEI_imgcls_C_0001788.jpg,3.61,42.47
GUOBEI_imgcls_C_0001789.jpg,3.75,41.76
GUOBEI_imgcls_C_0001790.jpg,4.34,38.81
GUOBEI_imgcls_C_0001791.jpg,3.57,42.63
GUOBEI_imgcls_C_0001792.jpg,3.87,41.14
GUOBEI_imgcls_C_0001793.jpg,3.54,42.82
GUOBEI_imgcls_C_0001794.jpg,3.83,41.35
GUOBEI_imgcls_C_0001795.jpg,4.09,40.04
GUOBEI_imgcls_C_0001796.jpg,4.29,39.05
GUOBEI_imgcls_C_0001797.jpg,3.65,42.23
GUOBEI_imgcls_C_0001798.jpg,3.9,41.02
GUOBEI_imgcls_C_0001799.jpg,3.95,40.73
GUOBEI_imgcls_C_0001800.jpg,3.59,42.53
GUOBEI_imgcls_C_0001801.jpg,3.66,42.18
GUOBEI_imgcls_C_0001802.jpg,3.91,40.95
GUOBEI_imgcls_C_0001803.jpg,4.12,39.91
GUOBEI_imgcls_C_0001804.jpg,3.59,42.55
GUOBEI_imgcls_C_0001805.jpg,3.6,42.48
GUOBEI_imgcls_C_0001806.jpg,4.0,40.51
GUOBEI_imgcls_C_0001807.jpg,3.68,42.11
GUOBEI_imgcls_C_0001808.jpg,4.21,39.47
GUOBEI_imgcls_C_0001809.jpg,3.94,40.8
GUOBEI_imgcls_C_0001810.jpg,4.44,38.32
GUOBEI_imgcls_C_0001811.jpg,3.72,41.91
GUOBEI_imgcls_C_0001812.jpg,3.89,41.03
GUOBEI_imgcls_C_0001813.jpg,4.11,39.95
GUOBEI_imgcls_C_0001814.jpg,3.55,42.74
GUOBEI_imgcls_C_0001815.jpg,3.7,42.01
GUOBEI_imgcls_C_0001816.jpg,4.25,39.25
GUOBEI_imgcls_C_0001817.jpg,4.41,38.44
GUOBEI_imgcls_C_0001818.jpg,4.34,38.8
GUOBEI_imgcls_C_0001819.jpg,4.16,39.71
GUOBEI_imgcls_C_0001820.jpg,3.58,42.61
GUOBEI_imgcls_C_0001821.jpg,4.06,40.2
GUOBEI_imgcls_C_0001822.jpg,3.4,43.52
GUOBEI_imgcls_C_0001823.jpg,3.34,43.8
GUOBEI_imgcls_C_0001824.jpg,3.41,43.45
GUOBEI_imgcls_C_0001825.jpg,3.59,42.55
GUOBEI_imgcls_C_0001826.jpg,4.14,39.82
GUOBEI_imgcls_C_0001827.jpg,4.05,40.23
GUOBEI_imgcls_C_0001828.jpg,4.02,40.38
GUOBEI_imgcls_C_0001829.jpg,3.69,42.03
GUOBEI_imgcls_C_0001830.jpg,4.1,40.02
GUOBEI_imgcls_C_0001831.jpg,3.94,40.8
GUOBEI_imgcls_C_0001832.jpg,4.76,36.72
GUOBEI_imgcls_C_0001833.jpg,4.2,39.52
GUOBEI_imgcls_C_0001834.jpg,3.76,41.69
GUOBEI_imgcls_C_0001835.jpg,3.72,41.91
GUOBEI_imgcls_C_0001836.jpg,4.47,38.15
GUOBEI_imgcls_C_0001837.jpg,4.4,38.48
GUOBEI_imgcls_C_0001838.jpg,4.51,37.97
GUOBEI_imgcls_C_0001839.jpg,4.1,39.99
GUOBEI_imgcls_C_0001840.jpg,4.01,40.47
GUOBEI_imgcls_C_0001841.jpg,3.91,40.95
GUOBEI_imgcls_C_0001842.jpg,4.88,36.1
GUOBEI_imgcls_C_0001843.jpg,3.92,40.9
GUOBEI_imgcls_C_0001844.jpg,4.62,37.38
GUOBEI_imgcls_C_0001845.jpg,4.6,37.48
GUOBEI_imgcls_C_0001846.jpg,4.45,38.27
GUOBEI_imgcls_C_0001847.jpg,3.83,41.33
GUOBEI_imgcls_C_0001848.jpg,4.24,39.29
GUOBEI_imgcls_C_0001849.jpg,3.75,41.74
GUOBEI_imgcls_C_0001850.jpg,4.07,40.14
GUOBEI_imgcls_C_0001851.jpg,4.56,37.72
GUOBEI_imgcls_C_0001852.jpg,4.62,37.42
GUOBEI_imgcls_C_0001853.jpg,4.4,38.51
GUOBEI_imgcls_C_0001854.jpg,3.95,40.76
GUOBEI_imgcls_C_0001855.jpg,4.12,39.91
GUOBEI_imgcls_C_0001856.jpg,4.38,38.62
GUOBEI_imgcls_C_0001857.jpg,4.59,37.55
GUOBEI_imgcls_C_0001858.jpg,4.49,38.03
GUOBEI_imgcls_C_0001859.jpg,4.1,40.02
GUOBEI_imgcls_C_0001860.jpg,3.97,40.66
GUOBEI_imgcls_C_0001861.jpg,4.23,39.37
GUOBEI_imgcls_C_0001862.jpg,4.81,36.44
GUOBEI_imgcls_C_0001863.jpg,4.31,38.96
GUOBEI_imgcls_C_0001864.jpg,4.16,39.68
